ID;TIPO GEOMETRIA;AÑO;CAUSA;AREA_Ha;OBSERVACION;LATITUD;LONGITUD;MUNICIPIO
6504;Polygon;2020;Cultivo;0,97446;Ninguna;7' 25' 38,004' N;77' 18' 20,977' W;RIOSUCIO
9116;Polygon;2021;Cultivo;0,97511;IDEAM;7' 31' 57.611' N;77' 16' 11.840' W;RIOSUCIO
3198;Polygon;2019;Cultivo;0,97837;Ninguna;7' 24' 26,219' N;77' 26' 29,375' W;RIOSUCIO
2684;Polygon;2017;Frontera Agropecuaria;0,97871;Ninguna;7' 19' 37,339' N;77' 26' 46,571' W;RIOSUCIO
6823;Polygon;2020;Cultivo;0,97897;Ninguna;7' 26' 33,517' N;77' 25' 46,929' W;RIOSUCIO
4590;Polygon;2019;Cultivo;0,97916;Ninguna;7' 36' 39,400' N;77' 23' 55,734' W;RIOSUCIO
6261;Polygon;2020;Cultivo;0,98061;Ninguna;7' 41' 15,000' N;77' 17' 13,753' W;RIOSUCIO
6801;Polygon;2020;Cultivo;0,98077;Ninguna;7' 22' 37,314' N;77' 25' 59,837' W;RIOSUCIO
3155;Polygon;2019;Cultivo;0,98171;Ninguna;7' 25' 53,459' N;77' 24' 57,453' W;RIOSUCIO
3133;Polygon;2019;Cultivo;0,98389;Ninguna;7' 27' 25,982' N;77' 23' 38,403' W;RIOSUCIO
6406;Polygon;2020;Cultivo;0,98551;Ninguna;7' 42' 57,216' N;77' 18' 19,502' W;RIOSUCIO
4456;Polygon;2019;Cultivo;0,99094;Ninguna;7' 5' 41,150' N;77' 23' 32,734' W;RIOSUCIO
4477;Polygon;2019;Cultivo;0,99153;Ninguna;7' 8' 18,005' N;77' 7' 41,059' W;RIOSUCIO
6233;Polygon;2020;Cultivo;0,99155;Ninguna;7' 43' 47,215' N;77' 18' 41,942' W;RIOSUCIO
3311;Polygon;2019;Cultivo;0,99310;Ninguna;7' 18' 12,317' N;77' 14' 39,265' W;RIOSUCIO
4473;Polygon;2019;Cultivo;0,99310;Ninguna;7' 8' 22,757' N;77' 7' 26,366' W;RIOSUCIO
4457;Polygon;2019;Cultivo;0,99331;Ninguna;7' 5' 58,125' N;77' 23' 45,594' W;RIOSUCIO
6385;Polygon;2020;Cultivo;0,99395;Ninguna;7' 35' 46,184' N;77' 18' 34,565' W;RIOSUCIO
4598;Polygon;2019;Cultivo;0,99479;Ninguna;7' 37' 2,389' N;77' 22' 20,197' W;RIOSUCIO
3055;Polygon;2019;Cultivo;0,99538;Ninguna;7' 40' 35,419' N;77' 20' 15,205' W;RIOSUCIO
6248;Polygon;2020;Cultivo;0,99657;Ninguna;7' 45' 37,367' N;77' 18' 47,867' W;RIOSUCIO
2635;Polygon;2015;Ganaderia;0,99862;Ninguna;7' 17' 53,589' N;76' 54' 20,033' W;RIOSUCIO
6659;Polygon;2020;Cultivo;0,99865;Ninguna;7' 24' 24,545' N;76' 57' 14,327' W;RIOSUCIO
6388;Polygon;2020;Cultivo;0,99870;Ninguna;7' 35' 41,296' N;77' 18' 31,506' W;RIOSUCIO
6826;Polygon;2020;Cultivo;0,99982;Ninguna;7' 24' 28,928' N;77' 26' 28,315' W;RIOSUCIO
4573;Polygon;2019;Cultivo;1,00107;Ninguna;7' 24' 51,998' N;76' 52' 1,906' W;RIOSUCIO
4601;Polygon;2019;Cultivo;1,00139;Ninguna;7' 35' 43,117' N;77' 23' 17,518' W;RIOSUCIO
3138;Polygon;2019;Cultivo;1,00179;Ninguna;7' 27' 0,213' N;77' 23' 2,680' W;RIOSUCIO
6643;Polygon;2020;Cultivo;1,00261;Ninguna;7' 10' 15,969' N;77' 7' 31,004' W;RIOSUCIO
4450;Polygon;2019;Cultivo;1,00352;Ninguna;7' 5' 30,550' N;77' 24' 10,211' W;RIOSUCIO
8213;Polygon;2021;No especifica;1,00407;Ninguna;7' 44' 16,823' N;77' 18' 39,120' W;RIOSUCIO
4604;Polygon;2019;Cultivo;1,00522;Ninguna;7' 35' 42,778' N;77' 24' 10,007' W;RIOSUCIO
2550;Polygon;2015;Cultivo;1,00577;Ninguna;7' 23' 39,020' N;77' 0' 33,534' W;RIOSUCIO
6243;Polygon;2020;Cultivo;1,00588;Ninguna;7' 46' 16,400' N;77' 18' 6,904' W;RIOSUCIO
4606;Polygon;2019;Cultivo;1,00741;Ninguna;7' 35' 31,881' N;77' 24' 30,265' W;RIOSUCIO
6224;Polygon;2020;Cultivo;1,00796;Ninguna;7' 43' 24,047' N;77' 22' 9,420' W;RIOSUCIO
8260;Polygon;2021;No especifica;1,00868;Ninguna;7' 26' 9,644' N;77' 23' 38,699' W;RIOSUCIO
3186;Polygon;2019;Cultivo;1,00934;Ninguna;7' 25' 8,083' N;77' 27' 17,230' W;RIOSUCIO
2408;Polygon;2014;Cultivo;1,01020;Ninguna;7' 12' 33,547' N;76' 33' 6,615' W;RIOSUCIO
4446;Polygon;2019;Cultivo;1,01031;Ninguna;7' 5' 39,274' N;77' 23' 43,672' W;RIOSUCIO
3053;Polygon;2019;Cultivo;1,01288;Ninguna;7' 40' 55,946' N;77' 21' 55,018' W;RIOSUCIO
3294;Polygon;2019;Cultivo;1,01397;Ninguna;7' 19' 42,227' N;77' 16' 1,319' W;RIOSUCIO
6288;Polygon;2020;Cultivo;1,01402;Ninguna;7' 42' 32,099' N;77' 18' 39,865' W;RIOSUCIO
6480;Polygon;2020;Cultivo;1,01507;Ninguna;7' 32' 20,639' N;77' 23' 59,306' W;RIOSUCIO
4464;Polygon;2019;Cultivo;1,01647;Ninguna;7' 9' 43,824' N;77' 6' 54,663' W;RIOSUCIO
2744;Polygon;2018;Frontera Agropecuaria;1,01761;Ninguna;7' 37' 50,460' N;77' 18' 46,658' W;RIOSUCIO
4452;Polygon;2019;Cultivo;1,01815;Ninguna;7' 5' 51,841' N;77' 23' 58,416' W;RIOSUCIO
2900;Polygon;2019;Cultivo;1,01938;Ninguna;7' 14' 28,300' N;76' 38' 32,129' W;RIOSUCIO
2763;Polygon;2018;Desconocida;1,01999;Ninguna;7' 25' 42,918' N;77' 12' 57,438' W;RIOSUCIO
2938;Polygon;2018;Cultivo;1,01999;Ninguna;7' 25' 42,918' N;77' 12' 57,438' W;RIOSUCIO
2685;Polygon;2017;Frontera Agropecuaria;1,02382;Ninguna;7' 23' 22,209' N;77' 27' 46,525' W;RIOSUCIO
6263;Polygon;2020;Cultivo;1,02546;Ninguna;7' 41' 9,085' N;77' 18' 13,664' W;RIOSUCIO
4527;Polygon;2019;Cultivo;1,02648;Ninguna;7' 14' 50,094' N;76' 34' 51,994' W;RIOSUCIO
2409;Polygon;2014;Cultivo;1,02681;Ninguna;7' 24' 36,186' N;77' 16' 36,633' W;RIOSUCIO
3108;Polygon;2019;Cultivo;1,02711;Ninguna;7' 30' 11,474' N;77' 23' 29,144' W;RIOSUCIO
2410;Polygon;2014;Cultivo;1,02807;Ninguna;7' 12' 50,682' N;76' 31' 56,659' W;RIOSUCIO
6508;Polygon;2020;Cultivo;1,03082;Ninguna;7' 25' 43,744' N;77' 20' 13,863' W;RIOSUCIO
8122;Polygon;2021;No especifica;1,03087;Ninguna;7' 40' 6,966' N;77' 21' 10,099' W;RIOSUCIO
8097;Polygon;2021;No especifica;1,03970;Ninguna;7' 18' 27,728' N;77' 27' 13,751' W;RIOSUCIO
3159;Polygon;2019;Cultivo;1,03988;Ninguna;7' 25' 57,534' N;77' 24' 28,353' W;RIOSUCIO
4479;Polygon;2019;Cultivo;1,04036;Ninguna;7' 7' 52,376' N;77' 8' 3,823' W;RIOSUCIO
6781;Polygon;2020;Cultivo;1,04183;Ninguna;7' 27' 3,124' N;77' 16' 54,487' W;RIOSUCIO
6748;Polygon;2020;Cultivo;1,04351;Ninguna;7' 16' 43,266' N;77' 16' 52,799' W;RIOSUCIO
6213;Polygon;2019;Cultivo;1,04458;Ninguna;7' 44' 15,295' N;77' 22' 13,768' W;RIOSUCIO
2551;Polygon;2015;Cultivo;1,04666;Ninguna;7' 31' 35,734' N;77' 21' 6,891' W;RIOSUCIO
9119;Polygon;2021;Cultivo;1,04826;IDEAM;7' 32' 23.065' N;77' 16' 32.822' W;RIOSUCIO
3301;Polygon;2019;Cultivo;1,05445;Ninguna;7' 19' 24,870' N;77' 15' 55,519' W;RIOSUCIO
8199;Polygon;2021;No especifica;1,05724;Ninguna;7' 32' 54,638' N;77' 16' 26,376' W;RIOSUCIO
3196;Polygon;2019;Cultivo;1,05927;Ninguna;7' 24' 32,326' N;77' 26' 53,456' W;RIOSUCIO
6390;Polygon;2020;Cultivo;1,05952;Ninguna;7' 35' 13,672' N;77' 18' 57,535' W;RIOSUCIO
6420;Polygon;2020;Cultivo;1,06162;Ninguna;7' 17' 41,980' N;77' 36' 26,054' W;RIOSUCIO
6670;Polygon;2020;Cultivo;1,06162;Ninguna;7' 24' 35,202' N;76' 56' 30,434' W;RIOSUCIO
2751;Polygon;2018;Desconocida;1,06165;Ninguna;7' 1' 30,934' N;77' 29' 58,687' W;RIOSUCIO
6331;Polygon;2019;Cultivo;1,06265;Ninguna;7' 40' 28,404' N;77' 20' 44,066' W;RIOSUCIO
6816;Polygon;2020;Cultivo;1,06265;Ninguna;7' 24' 24,377' N;77' 23' 31,995' W;RIOSUCIO
6845;Polygon;2020;Cultivo;1,06477;Ninguna;7' 21' 52,887' N;77' 27' 0,302' W;RIOSUCIO
6244;Polygon;2020;Cultivo;1,06608;Ninguna;7' 46' 19,624' N;77' 18' 28,419' W;RIOSUCIO
9152;Polygon;2021;Cultivo;1,06667;Ninguna;7' 26' 21.505' N;77' 23' 49.717' W;RIOSUCIO
4530;Polygon;2019;Cultivo;1,06713;Ninguna;7' 13' 16,625' N;76' 33' 59,785' W;RIOSUCIO
4462;Polygon;2019;Cultivo;1,06812;Ninguna;7' 9' 54,275' N;77' 7' 9,111' W;RIOSUCIO
2636;Polygon;2015;Ganaderia;1,06871;Ninguna;7' 15' 43,020' N;76' 53' 4,380' W;RIOSUCIO
6362;Polygon;2020;Cultivo;1,07037;Ninguna;7' 35' 14,358' N;77' 15' 29,502' W;RIOSUCIO
2925;Polygon;2019;Cultivo;1,07343;Ninguna;7' 14' 46,167' N;76' 37' 49,965' W;RIOSUCIO
2686;Polygon;2017;Frontera Agropecuaria;1,07422;Ninguna;7' 23' 52,044' N;77' 25' 56,935' W;RIOSUCIO
3143;Polygon;2019;Cultivo;1,07577;Ninguna;7' 26' 50,037' N;77' 21' 21,271' W;RIOSUCIO
6444;Polygon;2020;Cultivo;1,07895;Ninguna;7' 29' 4,473' N;77' 15' 29,082' W;RIOSUCIO
8064;Polygon;2021;No especifica;1,08014;Ninguna;7' 25' 59,867' N;77' 20' 12,136' W;RIOSUCIO
3254;Polygon;2019;Cultivo;1,08015;Ninguna;7' 23' 55,052' N;77' 16' 43,734' W;RIOSUCIO
6339;Polygon;2020;Cultivo;1,08020;Ninguna;7' 36' 58,325' N;77' 20' 20,024' W;RIOSUCIO
6861;Polygon;2020;Cultivo;1,08124;Ninguna;7' 17' 6,651' N;77' 16' 59,443' W;RIOSUCIO
2552;Polygon;2015;Cultivo;1,08288;Ninguna;7' 23' 44,475' N;76' 56' 20,830' W;RIOSUCIO
6367;Polygon;2020;Cultivo;1,08367;Ninguna;7' 33' 49,375' N;77' 16' 17,083' W;RIOSUCIO
4460;Polygon;2019;Cultivo;1,08460;Ninguna;7' 10' 14,553' N;77' 7' 7,793' W;RIOSUCIO
8079;Polygon;2021;No especifica;1,08488;Ninguna;7' 26' 12,097' N;77' 13' 45,957' W;RIOSUCIO
3189;Polygon;2019;Cultivo;1,08582;Ninguna;7' 24' 9,296' N;77' 27' 57,709' W;RIOSUCIO
4442;Polygon;2019;Cultivo;1,08746;Ninguna;7' 5' 47,053' N;77' 23' 57,578' W;RIOSUCIO
6811;Polygon;2020;Cultivo;1,08798;Ninguna;7' 27' 47,042' N;77' 20' 45,154' W;RIOSUCIO
3023;Polygon;2019;Cultivo;1,08840;Ninguna;7' 19' 29,259' N;76' 53' 3,441' W;RIOSUCIO
6645;Polygon;2020;Cultivo;1,09207;Ninguna;7' 9' 6,533' N;77' 10' 59,386' W;RIOSUCIO
6481;Polygon;2020;Cultivo;1,09546;Ninguna;7' 32' 13,332' N;77' 24' 2,485' W;RIOSUCIO
2892;Polygon;2019;Cultivo;1,09601;Ninguna;7' 14' 36,900' N;76' 38' 55,764' W;RIOSUCIO
2687;Polygon;2017;Frontera Agropecuaria;1,09678;Ninguna;7' 20' 58,508' N;77' 26' 44,672' W;RIOSUCIO
4577;Polygon;2019;Cultivo;1,09769;Ninguna;7' 22' 37,849' N;77' 1' 32,461' W;RIOSUCIO
3240;Polygon;2019;Cultivo;1,10148;Ninguna;7' 25' 42,208' N;77' 14' 42,159' W;RIOSUCIO
2745;Polygon;2018;Frontera Agropecuaria;1,10257;Ninguna;7' 34' 39,554' N;77' 14' 42,849' W;RIOSUCIO
6435;Polygon;2020;Cultivo;1,10390;Ninguna;7' 28' 24,574' N;77' 16' 47,922' W;RIOSUCIO
3271;Polygon;2019;Cultivo;1,10804;Ninguna;7' 23' 49,559' N;77' 17' 12,003' W;RIOSUCIO
8056;Polygon;2021;No especifica;1,10974;Ninguna;7' 24' 32,988' N;77' 26' 17,930' W;RIOSUCIO
6789;Polygon;2019;Cultivo;1,11045;Ninguna;7' 28' 21,928' N;77' 16' 57,330' W;RIOSUCIO
6436;Polygon;2020;Cultivo;1,11048;Ninguna;7' 28' 21,181' N;77' 16' 50,873' W;RIOSUCIO
8135;Polygon;2021;No especifica;1,11292;Ninguna;7' 41' 12,523' N;77' 19' 32,329' W;RIOSUCIO
3207;Polygon;2019;Cultivo;1,11316;Ninguna;7' 23' 25,958' N;77' 25' 23,985' W;RIOSUCIO
2718;Polygon;2017;Frontera Agropecuaria;1,11530;Ninguna;7' 36' 4,210' N;77' 22' 53,287' W;RIOSUCIO
4615;Polygon;2019;Cultivo;1,11587;Ninguna;7' 35' 10,654' N;77' 20' 6,865' W;RIOSUCIO
6515;Polygon;2020;Cultivo;1,12025;Ninguna;7' 25' 18,008' N;77' 20' 20,795' W;RIOSUCIO
6809;Polygon;2020;Cultivo;1,12041;Ninguna;7' 28' 16,824' N;77' 20' 41,895' W;RIOSUCIO
8171;Polygon;2021;No especifica;1,12382;Ninguna;7' 41' 38,227' N;77' 16' 43,017' W;RIOSUCIO
3344;Polygon;2019;Cultivo;1,12427;Ninguna;7' 12' 17,903' N;77' 15' 43,158' W;RIOSUCIO
4574;Polygon;2019;Cultivo;1,12427;Ninguna;7' 24' 46,463' N;76' 52' 2,997' W;RIOSUCIO
6864;Polygon;2020;Cultivo;1,12549;Ninguna;7' 16' 51,581' N;77' 16' 32,555' W;RIOSUCIO
8276;Polygon;2021;Frontera Agropecuaria;1,12653;Ninguna;7' 35' 42,698' N;77' 22' 30,620' W;RIOSUCIO
3345;Polygon;2019;Cultivo;1,12707;Ninguna;7' 12' 5,886' N;77' 15' 35,743' W;RIOSUCIO
2411;Polygon;2014;Cultivo;1,12771;Ninguna;7' 22' 32,850' N;77' 19' 42,223' W;RIOSUCIO
8173;Polygon;2021;No especifica;1,12946;Ninguna;7' 40' 57,517' N;77' 18' 19,307' W;RIOSUCIO
2764;Polygon;2018;Desconocida;1,12992;Ninguna;7' 25' 53,273' N;77' 12' 45,300' W;RIOSUCIO
2937;Polygon;2018;Cultivo;1,12992;Ninguna;7' 25' 53,273' N;77' 12' 45,300' W;RIOSUCIO
8102;Polygon;2021;No especifica;1,13528;Ninguna;7' 28' 6,457' N;77' 17' 21,514' W;RIOSUCIO
3288;Polygon;2019;Cultivo;1,13539;Ninguna;7' 20' 29,085' N;77' 14' 57,279' W;RIOSUCIO
6803;Polygon;2020;Cultivo;1,14589;Ninguna;7' 22' 13,768' N;77' 25' 50,282' W;RIOSUCIO
2412;Polygon;2014;Cultivo;1,14606;Ninguna;7' 22' 42,638' N;77' 19' 54,044' W;RIOSUCIO
4525;Polygon;2019;Cultivo;1,14633;Ninguna;7' 15' 7,221' N;76' 32' 20,211' W;RIOSUCIO
4537;Polygon;2019;Cultivo;1,14869;Ninguna;7' 11' 7,593' N;76' 36' 12,389' W;RIOSUCIO
6691;Polygon;2020;Cultivo;1,15109;Ninguna;7' 23' 56,099' N;76' 52' 42,107' W;RIOSUCIO
3334;Polygon;2019;Cultivo;1,15193;Ninguna;7' 16' 20,824' N;77' 17' 4,339' W;RIOSUCIO
6460;Polygon;2020;Cultivo;1,15368;Ninguna;7' 29' 10,421' N;77' 14' 14,343' W;RIOSUCIO
2677;Polygon;2017;Frontera Agropecuaria;1,15398;Ninguna;7' 1' 10,143' N;77' 29' 37,658' W;RIOSUCIO
3205;Polygon;2019;Cultivo;1,15408;Ninguna;7' 24' 4,229' N;77' 27' 9,900' W;RIOSUCIO
2553;Polygon;2015;Cultivo;1,15663;Ninguna;7' 28' 8,693' N;77' 22' 10,081' W;RIOSUCIO
2554;Polygon;2015;Cultivo;1,15788;Ninguna;7' 12' 40,463' N;77' 17' 25,890' W;RIOSUCIO
2413;Polygon;2014;Cultivo;1,15797;Ninguna;7' 23' 18,458' N;76' 57' 43,334' W;RIOSUCIO
2414;Polygon;2014;Cultivo;1,15881;Ninguna;7' 23' 19,482' N;76' 59' 13,092' W;RIOSUCIO
6497;Polygon;2020;Cultivo;1,16109;Ninguna;7' 24' 19,889' N;77' 14' 22,484' W;RIOSUCIO
3253;Polygon;2019;Cultivo;1,16142;Ninguna;7' 24' 10,702' N;77' 15' 58,356' W;RIOSUCIO
3060;Polygon;2019;Cultivo;1,16164;Ninguna;7' 41' 32,001' N;77' 21' 26,314' W;RIOSUCIO
3064;Polygon;2019;Cultivo;1,16164;Ninguna;7' 41' 7,515' N;77' 18' 35,146' W;RIOSUCIO
3252;Polygon;2019;Cultivo;1,16164;Ninguna;7' 24' 14,351' N;77' 16' 0,612' W;RIOSUCIO
6774;Polygon;2020;Cultivo;1,16164;Ninguna;7' 20' 13,434' N;77' 15' 43,974' W;RIOSUCIO
6357;Polygon;2020;Cultivo;1,16465;Ninguna;7' 37' 31,569' N;77' 18' 10,301' W;RIOSUCIO
6784;Polygon;2019;Cultivo;1,16601;Ninguna;7' 26' 31,010' N;77' 15' 42,418' W;RIOSUCIO
2415;Polygon;2014;Cultivo;1,16879;Ninguna;7' 24' 22,616' N;77' 0' 20,463' W;RIOSUCIO
6705;Polygon;2020;Cultivo;1,17228;Ninguna;7' 11' 46,185' N;77' 18' 30,672' W;RIOSUCIO
6395;Polygon;2020;Cultivo;1,17312;Ninguna;7' 34' 44,181' N;77' 19' 53,559' W;RIOSUCIO
6697;Polygon;2019;Cultivo;1,17380;Ninguna;7' 27' 44,308' N;76' 52' 13,853' W;RIOSUCIO
2416;Polygon;2014;Cultivo;1,17413;Ninguna;7' 9' 16,903' N;77' 15' 51,618' W;RIOSUCIO
6240;Polygon;2020;Cultivo;1,17697;Ninguna;7' 43' 2,328' N;77' 18' 9,513' W;RIOSUCIO
6353;Polygon;2020;Cultivo;1,17861;Ninguna;7' 38' 28,955' N;77' 19' 31,078' W;RIOSUCIO
2777;Polygon;2018;Frontera Agropecuaria;1,17897;Ninguna;7' 31' 13,900' N;77' 22' 6,582' W;RIOSUCIO
3030;Polygon;2019;Cultivo;1,18334;Ninguna;7' 31' 1,412' N;76' 46' 55,301' W;RIOSUCIO
4595;Polygon;2019;Cultivo;1,18413;Ninguna;7' 37' 5,895' N;77' 23' 23,843' W;RIOSUCIO
6739;Polygon;2020;Cultivo;1,18481;Ninguna;7' 15' 7,694' N;77' 16' 19,973' W;RIOSUCIO
6770;Polygon;2020;Cultivo;1,18570;Ninguna;7' 20' 14,041' N;77' 16' 7,767' W;RIOSUCIO
6696;Polygon;2020;Cultivo;1,18844;Ninguna;7' 25' 54,011' N;76' 51' 44,114' W;RIOSUCIO
2765;Polygon;2018;Desconocida;1,19117;Ninguna;7' 26' 3,435' N;77' 13' 56,839' W;RIOSUCIO
2935;Polygon;2018;Cultivo;1,19117;Ninguna;7' 26' 3,435' N;77' 13' 56,839' W;RIOSUCIO
2927;Polygon;2019;Cultivo;1,19157;Ninguna;7' 13' 23,296' N;76' 38' 13,063' W;RIOSUCIO
9099;Polygon;2021;Cultivo;1,19322;IDEAM;7' 23' 53.884' N;77' 25' 21.854' W;RIOSUCIO
6712;Polygon;2020;Cultivo;1,19960;Ninguna;7' 11' 32,607' N;77' 19' 28,113' W;RIOSUCIO
4567;Polygon;2019;Cultivo;1,20069;Ninguna;7' 27' 40,128' N;76' 52' 10,345' W;RIOSUCIO
6792;Polygon;2019;Cultivo;1,20128;Ninguna;7' 25' 31,628' N;77' 13' 36,157' W;RIOSUCIO
2725;Polygon;2017;Frontera Agropecuaria;1,20163;Ninguna;7' 29' 37,516' N;77' 21' 46,905' W;RIOSUCIO
6523;Polygon;2020;Cultivo;1,20163;Ninguna;7' 29' 54,970' N;77' 22' 20,636' W;RIOSUCIO
8284;Polygon;2021;Frontera Agropecuaria;1,20212;Ninguna;7' 36' 22,531' N;77' 22' 52,528' W;RIOSUCIO
6324;Polygon;2020;Cultivo;1,20338;Ninguna;7' 37' 45,600' N;77' 20' 36,893' W;RIOSUCIO
4557;Polygon;2019;Cultivo;1,20703;Ninguna;7' 24' 5,056' N;76' 59' 36,293' W;RIOSUCIO
3148;Polygon;2019;Cultivo;1,20867;Ninguna;7' 26' 6,796' N;77' 22' 19,026' W;RIOSUCIO
9072;Polygon;2021;Cultivo;1,21091;IDEAM;7' 15' 2.174' N;77' 16' 11.245' W;RIOSUCIO
8179;Polygon;2021;No especifica;1,21107;Ninguna;7' 43' 0,954' N;77' 19' 31,108' W;RIOSUCIO
6746;Polygon;2020;Cultivo;1,21126;Ninguna;7' 16' 15,491' N;77' 17' 30,497' W;RIOSUCIO
3035;Polygon;2019;Cultivo;1,21248;Ninguna;7' 33' 8,858' N;77' 23' 17,663' W;RIOSUCIO
3274;Polygon;2019;Cultivo;1,21360;Ninguna;7' 23' 24,283' N;77' 18' 7,070' W;RIOSUCIO
6701;Polygon;2020;Cultivo;1,21441;Ninguna;7' 11' 37,073' N;77' 18' 33,513' W;RIOSUCIO
6281;Polygon;2020;Cultivo;1,21508;Ninguna;7' 42' 4,911' N;77' 19' 19,477' W;RIOSUCIO
3287;Polygon;2019;Cultivo;1,21578;Ninguna;7' 20' 46,959' N;77' 15' 3,019' W;RIOSUCIO
9097;Polygon;2021;Cultivo;1,22134;IDEAM;7' 23' 52.593' N;77' 18' 47.154' W;RIOSUCIO
8288;Polygon;2021;Cultivo;1,22743;Ninguna;7' 9' 10,418' N;77' 10' 44,539' W;RIOSUCIO
4612;Polygon;2019;Cultivo;1,22782;Ninguna;7' 34' 59,594' N;77' 17' 8,564' W;RIOSUCIO
6660;Polygon;2020;Cultivo;1,22831;Ninguna;7' 24' 32,018' N;76' 57' 14,492' W;RIOSUCIO
3239;Polygon;2019;Cultivo;1,23051;Ninguna;7' 25' 37,411' N;77' 14' 19,006' W;RIOSUCIO
3100;Polygon;2019;Cultivo;1,23173;Ninguna;7' 31' 52,019' N;77' 21' 19,476' W;RIOSUCIO
6416;Polygon;2020;Cultivo;1,23173;Ninguna;7' 18' 54,682' N;77' 37' 2,908' W;RIOSUCIO
6236;Polygon;2020;Cultivo;1,23238;Ninguna;7' 43' 54,034' N;77' 17' 54,706' W;RIOSUCIO
2555;Polygon;2015;Cultivo;1,23252;Ninguna;7' 17' 59,335' N;76' 54' 29,201' W;RIOSUCIO
6725;Polygon;2020;Cultivo;1,23542;Ninguna;7' 12' 47,379' N;77' 14' 43,962' W;RIOSUCIO
3389;Polygon;2019;Cultivo;1,23589;Ninguna;7' 31' 35,859' N;77' 20' 36,655' W;RIOSUCIO
2766;Polygon;2018;Desconocida;1,23657;Ninguna;7' 25' 32,383' N;77' 12' 21,199' W;RIOSUCIO
2940;Polygon;2018;Cultivo;1,23657;Ninguna;7' 25' 32,383' N;77' 12' 21,199' W;RIOSUCIO
3195;Polygon;2019;Cultivo;1,23877;Ninguna;7' 24' 37,491' N;77' 26' 59,802' W;RIOSUCIO
3332;Polygon;2019;Cultivo;1,24368;Ninguna;7' 17' 8,442' N;77' 15' 37,749' W;RIOSUCIO
8218;Polygon;2021;No especifica;1,24376;Ninguna;7' 31' 49,834' N;77' 15' 48,659' W;RIOSUCIO
6305;Polygon;2020;Cultivo;1,24586;Ninguna;7' 40' 37,936' N;77' 16' 5,200' W;RIOSUCIO
6544;Polygon;2020;Cultivo;1,24670;Ninguna;7' 30' 44,283' N;77' 19' 13,437' W;RIOSUCIO
2417;Polygon;2014;Cultivo;1,24675;Ninguna;7' 10' 11,505' N;77' 16' 41,009' W;RIOSUCIO
6341;Polygon;2020;Cultivo;1,24731;Ninguna;7' 37' 28,447' N;77' 20' 12,398' W;RIOSUCIO
2418;Polygon;2014;Cultivo;1,24732;Ninguna;7' 9' 26,916' N;77' 10' 6,997' W;RIOSUCIO
3297;Polygon;2019;Cultivo;1,24860;Ninguna;7' 19' 36,281' N;77' 15' 25,842' W;RIOSUCIO
3326;Polygon;2019;Cultivo;1,24911;Ninguna;7' 16' 44,155' N;77' 16' 10,736' W;RIOSUCIO
6280;Polygon;2020;Cultivo;1,24950;Ninguna;7' 42' 5,379' N;77' 19' 5,636' W;RIOSUCIO
2419;Polygon;2014;Cultivo;1,24982;Ninguna;7' 24' 12,765' N;76' 58' 55,440' W;RIOSUCIO
3084;Polygon;2019;Cultivo;1,25022;Ninguna;7' 44' 4,082' N;77' 16' 47,726' W;RIOSUCIO
8275;Polygon;2021;No especifica;1,25048;Ninguna;7' 43' 9,600' N;77' 22' 19,801' W;RIOSUCIO
6419;Polygon;2020;Cultivo;1,25063;Ninguna;7' 17' 46,685' N;77' 37' 9,676' W;RIOSUCIO
6484;Polygon;2020;Cultivo;1,25133;Ninguna;7' 33' 32,084' N;77' 21' 43,230' W;RIOSUCIO
6829;Polygon;2020;Cultivo;1,25656;Ninguna;7' 24' 38,207' N;77' 26' 9,288' W;RIOSUCIO
9722;Polygon;2021;Cultivo;1,25905;IDEAM;7' 40' 52.136' N;77' 22' 58.450' W;RIOSUCIO
3046;Polygon;2019;Cultivo;1,26008;Ninguna;7' 40' 9,968' N;77' 16' 57,540' W;RIOSUCIO
3141;Polygon;2019;Cultivo;1,26008;Ninguna;7' 26' 54,319' N;77' 22' 35,439' W;RIOSUCIO
9071;Polygon;2021;Cultivo;1,26451;IDEAM;7' 15' 6.366' N;77' 16' 8.871' W;RIOSUCIO
6332;Polygon;2020;Cultivo;1,26563;Ninguna;7' 37' 15,396' N;77' 19' 42,844' W;RIOSUCIO
3123;Polygon;2019;Cultivo;1,26568;Ninguna;7' 28' 20,378' N;77' 23' 28,972' W;RIOSUCIO
8123;Polygon;2021;No especifica;1,26717;Ninguna;7' 40' 17,033' N;77' 21' 7,576' W;RIOSUCIO
6763;Polygon;2020;Cultivo;1,26743;Ninguna;7' 19' 5,422' N;77' 16' 12,600' W;RIOSUCIO
9088;Polygon;2021;Cultivo;1,26764;CODECHOCO;7' 18' 12.397' N;77' 15' 19.565' W;RIOSUCIO
3091;Polygon;2019;Cultivo;1,27047;Ninguna;7' 32' 45,237' N;77' 22' 51,928' W;RIOSUCIO
2556;Polygon;2015;Cultivo;1,27076;Ninguna;7' 7' 53,473' N;77' 19' 57,284' W;RIOSUCIO
6534;Polygon;2020;Cultivo;1,27128;Ninguna;7' 29' 34,410' N;77' 19' 22,821' W;RIOSUCIO
6394;Polygon;2020;Cultivo;1,27157;Ninguna;7' 34' 49,565' N;77' 19' 50,271' W;RIOSUCIO
6771;Polygon;2020;Cultivo;1,27212;Ninguna;7' 20' 20,364' N;77' 14' 50,641' W;RIOSUCIO
